id,model,make,year,mileage_kms,transmission,price,engine_capacity,seat_capacity,colour,power_hp,peak_torque_nm,fuel_tanks_litres,dimension
6676394,Vios,Toyota,2014,70000,Automatic,54800.0,1497,5,Black,109.0,141.0,42.0,11058.075
6676395,A250,Mercedes-Benz,2014,70000,Automatic,137800.0,1991,5,Black,211.0,350.0,50.0,10947.77608
6676396,CLA200,Mercedes-Benz,2014,60000,Automatic,137800.0,1595,5,White,156.0,250.0,50.0,11781.79432
6676385,Alza,Perodua,2014,67500,Automatic,42800.0,1495,7,Purple,103.0,136.0,42.0,11724.993
6643850,City,Honda,2014,52500,Automatic,48800.0,1497,5,White,120.0,145.0,42.0,11000.63475
6636790,Sportage,Kia,2014,97500,Automatic,55800.0,1998,5,White,166.0,197.0,55.0,13271.85
5758597,Wish,Toyota,2005,137500,Automatic,32800.0,1794,7,Silver,179.0,170.0,60.0,12262.4775
5603625,CR-V,Honda,2010,92500,Automatic,41800.0,1997,5,Grey,150.0,190.0,58.0,13820.352
6630408,5008,Peugeot,2018,12500,Automatic,149000.0,1598,7,White,167.0,240.0,53.0,14086.474584
6187602,Hiace,Toyota,2005,87500,Manual,28000.0,2986,2,White,122.0,192.0,70.0,16106.545
6398985,Hilux,Toyota,2011,112500,Automatic,52000.0,2494,5,White,102.0,260.0,76.0,17453.69425
6677950,Civic,Honda,2008,152500,Automatic,31800.0,1799,5,Silver,140.0,174.0,50.0,11433.6495
6465087,X1,BMW,2014,72500,Automatic,63000.0,1997,5,Black,184.0,270.0,63.0,12372.81114
6627070,Cayenne,Porsche,2012,55398,Automatic,188000.0,4806,5,Black,400.0,500.0,85.0,16020.85177
5884501,328i,BMW,2014,75544,Automatic,118000.0,1997,5,Red,245.0,350.0,60.0,13297.954176
5957223,A200,Mercedes-Benz,2015,35144,Automatic,108000.0,1595,5,Silver,156.0,250.0,50.0,10947.77608
5470156,911,Porsche,2012,27980,Automatic,418000.0,3800,4,Black,400.0,440.0,64.0,10490.688576
6345728,Range Rover Evoque,Land Rover,2011,65094,Automatic,135000.0,1999,5,Red,241.0,340.0,70.0,14023.762875
6022063,528i,BMW,2014,55671,Automatic,148000.0,1997,5,Grey,245.0,350.0,70.0,13343.70324
5488029,Q5,Audi,2013,62200,Automatic,95000.0,1984,5,Grey,224.0,350.0,75.0,14540.56851
5984987,RS5,Audi,2011,65429,Automatic,178000.0,4163,4,White,450.0,430.0,61.0,11811.99324
6516700,A200,Mercedes-Benz,2019,2500,Automatic,208888.0,1332,5,Grey,163.0,250.0,43.0,11428.59456
6686289,325i,BMW,2011,92500,Automatic,46999.0,2497,5,White,222.0,250.0,63.0,11698.847167
6396540,Civic,Honda,2015,97500,Automatic,62800.0,1997,5,White,155.0,190.0,50.0,11395.873125
6381505,Myvi,Perodua,2013,92500,Automatic,26000.0,1298,5,White,91.0,117.0,40.0,9492.24825
6427766,Avanza,Toyota,2013,112500,Automatic,36500.0,1495,7,Black,103.0,136.0,45.0,11254.8
6428358,Viva,Perodua,2007,97500,Automatic,11000.0,989,5,Blue,61.0,90.0,36.0,8067.88125
6381492,Myvi,Perodua,2014,82500,Automatic,34000.0,1495,5,Yellow,103.0,136.0,40.0,9479.386125
6556385,Myvi,Perodua,2013,52500,Manual,28500.0,1495,5,White,103.0,136.0,40.0,9479.386125
6342053,Grand Livina,Nissan,2009,97500,Automatic,27500.0,1598,7,Grey,105.0,150.0,52.0,11876.982
6326371,Vios,Toyota,2013,107500,Automatic,36000.0,1497,5,White,109.0,141.0,42.0,10672.6
6202173,Viva,Perodua,2013,97500,Automatic,18000.0,989,5,White,61.0,90.0,36.0,8067.88125
6253679,Axia,Perodua,2014,52500,Automatic,24500.0,998,5,White,67.0,90.0,33.0,8904.168
5989477,City,Honda,2015,97500,Automatic,50500.0,1497,5,Black,120.0,145.0,40.0,11115.6066
5417604,Triton,Mitsubishi,2013,87500,Automatic,52000.0,2477,5,Silver,178.0,350.0,75.0,16965.18
6108875,Swift,Suzuki,2009,97500,Automatic,22500.0,1490,5,Black,101.0,133.0,43.0,10553.2895
6608870,City,Honda,2005,107500,Automatic,15800.0,1497,5,Silver,110.0,143.0,42.0,10816.5915
6643902,Vios,Toyota,2012,115928,Automatic,41800.0,1497,5,White,109.0,141.0,42.0,10672.6
6595487,Vios,Toyota,2011,87500,Automatic,32800.0,1497,5,White,109.0,141.0,42.0,10672.6
6607780,Vios,Toyota,2009,82500,Automatic,26800.0,1497,5,Silver,109.0,141.0,42.0,10672.6
6646019,Vios,Toyota,2013,108471,Automatic,42800.0,1497,5,Grey,109.0,141.0,42.0,10672.6
6346159,Vios,Toyota,2006,97500,Automatic,17800.0,1496,5,Black,109.0,142.0,45.0,10422.512625
6659081,Vellfire,Toyota,2010,82500,Automatic,88800.0,2362,7,Silver,170.0,224.0,65.0,17142.314
6435695,City,Honda,2012,117500,Automatic,37800.0,1497,5,Grey,120.0,145.0,42.0,10950.80175
6579924,Harrier,Toyota,2004,107500,Automatic,39800.0,2362,5,Silver,160.0,221.0,75.0,14661.108
6584741,Myvi,Perodua,2014,82500,Automatic,31800.0,1495,5,Yellow,103.0,136.0,40.0,9479.386125
4478478,750Li,BMW,2009,102500,Automatic,75900.0,4395,5,Black,408.0,600.0,82.0,14651.745072
6635560,Polo,Volkswagen,2014,52500,Automatic,31900.0,1598,5,Grey,105.0,153.0,45.0,9702.46562
6635244,911,Porsche,2006,62500,Automatic,188800.0,3824,4,Blue,355.0,400.0,67.0,10740.43324
6636557,CX-5,Mazda,2014,47500,Automatic,75900.0,1998,5,Blue,155.0,200.0,56.0,13996.604
6549425,Myvi,Perodua,2006,107500,Automatic,15800.0,1298,5,Red,87.0,116.0,40.0,9600.39
6690941,C200,Mercedes-Benz,2015,67500,Automatic,149800.0,1991,5,Grey,186.0,300.0,66.0,12230.55372
5631109,E200 CGI,Mercedes-Benz,2011,107500,Automatic,75900.0,1796,5,Silver,184.0,270.0,80.0,13276.175112
6661405,Vellfire,Toyota,2013,72500,Automatic,148800.0,2362,7,White,170.0,224.0,65.0,17077.96
5893890,C200 CGI,Mercedes-Benz,2013,72500,Automatic,74999.0,1796,5,Grey,184.0,270.0,66.0,13389.98814
6546000,City,Honda,2010,77500,Automatic,31999.0,1497,5,Black,120.0,145.0,42.0,10950.80175
6499725,E200 CGI,Mercedes-Benz,2011,67500,Automatic,71999.0,1796,5,Gold,184.0,270.0,80.0,13276.175112
6605709,Camry,Toyota,2014,72500,Automatic,71999.0,1998,5,White,148.0,190.0,70.0,12944.26875
6452978,A250,Mercedes-Benz,2016,67500,Automatic,129999.0,1991,5,Silver,211.0,350.0,50.0,10947.77608
6594519,Cruze,Chevrolet,2013,67500,Automatic,24999.0,1796,5,Black,141.0,176.0,60.0,12140.106972
6560591,Triton,Mitsubishi,2017,12500,Automatic,71999.0,2442,5,White,181.0,430.0,75.0,17058.096
6576943,S400L,Mercedes-Benz,2014,42500,Automatic,203999.0,3498,5,Silver,306.0,370.0,70.0,14903.382384
6559404,Tiguan,Volkswagen,2013,57500,Automatic,53999.0,1984,5,Gold,211.0,280.0,64.0,13635.297702
6330787,B200,Mercedes-Benz,2012,57500,Automatic,63999.0,1595,5,White,156.0,250.0,50.0,12121.515918
6636692,Pajero,Mitsubishi,2012,72500,Automatic,75999.0,3828,7,Black,250.0,329.0,70.0,17456.25
6557371,Forester,Subaru,2014,47500,Automatic,63999.0,1995,5,Gold,150.0,198.0,60.0,14310.323375
6594480,Stream,Honda,2011,62500,Automatic,55999.0,1799,7,Silver,140.0,174.0,55.0,11967.80175
6605086,Avanza,Toyota,2005,157500,Automatic,17800.0,1298,7,Gold,88.0,120.0,45.0,11211.629
6603667,Wish,Toyota,2007,127500,Automatic,39800.0,1998,7,Silver,150.0,192.0,60.0,10871.04
6636219,Accord,Honda,2008,97500,Automatic,34800.0,1997,5,Grey,156.0,189.0,70.0,13457.199375
6619015,Avanza,Toyota,2008,92500,Automatic,24800.0,1495,7,Grey,109.0,141.0,45.0,11417.859
6603647,Accord,Honda,2008,97500,Automatic,33800.0,1997,5,Grey,156.0,189.0,70.0,13457.199375
6679535,RX-8,Mazda,2004,87500,Automatic,35800.0,1308,4,Silver,209.0,222.0,61.0,10495.215
6535268,X5,BMW,2017,42500,Automatic,245800.0,1997,5,Grey,245.0,350.0,85.0,16684.497816
6631649,320d,BMW,2012,97500,Automatic,65800.0,1995,5,White,184.0,380.0,61.0,11698.847167
6695936,E300,Mercedes-Benz,2019,2500,Automatic,345000.0,1991,5,White,261.0,370.0,66.0,13384.337328
6695888,320i,BMW,2016,77500,Automatic,130000.0,1998,5,Red,184.0,290.0,60.0,11989.828727
6464870,530i,BMW,2019,17500,Automatic,305000.0,1998,5,Black,252.0,350.0,68.0,13637.042592
6604488,316i,BMW,2013,77500,Automatic,79800.0,1598,5,White,136.0,220.0,60.0,11966.537456
6335318,X1,BMW,2019,7500,Automatic,192800.0,1998,5,Silver,192.0,280.0,51.0,13030.471428
6604128,530e,BMW,2019,7500,Automatic,265800.0,1998,5,Black,184.0,290.0,46.0,13673.924384
6688314,X1,BMW,2016,47500,Automatic,138800.0,1998,5,Silver,192.0,280.0,51.0,13030.471428
6396865,X3,BMW,2018,22500,Automatic,220800.0,1998,5,Brown,252.0,350.0,65.0,14921.139728
6399469,5 Door,MINI,2019,2500,Automatic,222000.0,1998,5,Blue,192.0,280.0,44.0,9856.204875
6464841,Countryman,MINI,2018,7500,Automatic,188000.0,1499,5,White,136.0,220.0,36.0,12211.300902
6280945,E280,Mercedes-Benz,2007,124000,Automatic,29999.0,2996,5,Silver,231.0,300.0,73.0,12842.793348
6640579,X5,BMW,2007,97500,Automatic,45888.0,2996,5,Silver,272.0,315.0,85.0,16569.993012
6584014,525i,BMW,2006,97500,Automatic,29999.0,2494,5,Grey,192.0,245.0,70.0,13118.761448
6372446,Q7,Audi,2010,82000,Automatic,89999.0,2995,7,Silver,272.0,400.0,55.0,17528.912919
6695558,Navara,Nissan,2011,137500,Automatic,41888.0,2488,5,Grey,174.0,403.0,80.0,17222.39
6629985,Alza,Perodua,2010,197500,Automatic,28500.0,1495,7,White,103.0,136.0,42.0,11546.5095
6371384,Avanza,Toyota,2005,167500,Automatic,17777.0,1298,7,Red,88.0,120.0,45.0,11211.629
6593185,E280,Mercedes-Benz,1997,202500,Automatic,8777.0,2799,5,Silver,204.0,270.0,80.0,12489.985662
6501019,Saga,Proton,2008,91000,Manual,9777.0,1332,5,White,95.0,120.0,40.0,10741.94352
6665237,Hilux,Toyota,2015,72500,Automatic,105777.0,2494,5,Silver,144.0,343.0,76.0,17856.385
6364122,Viva,Perodua,2009,122500,Automatic,14777.0,989,5,Silver,61.0,90.0,36.0,8067.88125
6665239,Myvi,Perodua,2018,42500,Automatic,47777.0,1496,5,Black,103.0,136.0,36.0,10238.104875
5811808,C200,Mercedes-Benz,2018,7500,Automatic,215000.0,1497,5,White,184.0,280.0,66.0,12230.55372
6620258,A180,Mercedes-Benz,2014,42500,Automatic,104800.0,1595,5,Red,122.0,200.0,50.0,10947.77608
5658225,E200,Mercedes-Benz,2018,2500,Automatic,278888.0,1991,5,White,184.0,300.0,66.0,13384.337328
6626233,320i,BMW,2013,67500,Automatic,85800.0,1997,5,White,184.0,270.0,60.0,11966.537456
6464611,Myvi,Perodua,2012,87500,Automatic,22800.0,1298,5,Blue,91.0,117.0,40.0,9492.24825
6608485,Vios,Toyota,2008,92500,Automatic,26800.0,1497,5,Silver,109.0,141.0,42.0,10672.6
6450632,Myvi,Perodua,2013,87500,Automatic,25800.0,1298,5,White,91.0,117.0,40.0,9492.24825
6532263,Myvi,Perodua,2010,97500,Automatic,18800.0,1298,5,White,87.0,116.0,40.0,9677.8125
6642991,Axia,Perodua,2016,29467,Automatic,25800.0,998,5,White,67.0,90.0,33.0,8904.168
6627367,Axia,Perodua,2016,45301,Automatic,25800.0,998,5,Green,67.0,90.0,33.0,8904.168
6602220,Myvi,Perodua,2008,82500,Automatic,12800.0,1298,5,Silver,87.0,116.0,40.0,9600.39
6578173,Vios,Toyota,2014,71000,Automatic,47900.0,1497,5,Black,109.0,141.0,42.0,11058.075
6594403,Vios,Toyota,2015,72500,Automatic,50800.0,1497,5,Silver,109.0,141.0,42.0,11058.075
6670443,Civic,Honda,2006,90000,Automatic,25000.0,1799,5,Black,140.0,174.0,50.0,11433.6495
6695656,Civic,Honda,2012,87500,Automatic,49800.0,1799,5,Silver,140.0,174.0,50.0,11433.6495
6530383,Alphard,Toyota,2012,62500,Automatic,129800.0,3456,7,Black,280.0,344.0,65.0,16843.869
6673269,Ranger,Ford,2020,77500,Manual,82800.0,2198,2,White,160.0,385.0,80.0,18161.41572
6647096,320i,BMW,2013,77500,Automatic,85800.0,1997,5,White,184.0,270.0,60.0,11966.537456
6591582,Countryman,MINI,2017,27500,Automatic,169800.0,1998,5,White,231.0,350.0,51.0,12195.635346
6530494,C200,Mercedes-Benz,2016,52500,Automatic,156800.0,1991,5,Black,184.0,300.0,66.0,12230.55372
6532348,Hilux,Toyota,2018,82500,Automatic,87800.0,2393,5,Brown,150.0,400.0,80.0,17945.17725
6569531,Grand Livina,Nissan,2016,47500,Automatic,51800.0,1798,7,Brown,126.0,174.0,52.0,12122.955
6627204,Kenari,Perodua,2006,137500,Automatic,15300.0,989,5,White,55.0,88.0,40.0,8373.84
6508758,Rio,Kia,2014,82500,Automatic,30800.0,1396,5,Blue,109.0,137.0,43.0,10123.017
6532901,Viva,Perodua,2013,87500,Automatic,17000.0,989,5,Black,61.0,90.0,36.0,8067.88125
6695575,Civic,Honda,2007,97500,Automatic,30800.0,1799,5,Grey,140.0,174.0,50.0,11433.6495
6695566,S500L,Mercedes-Benz,2007,107500,Automatic,86800.0,5461,5,Black,387.0,530.0,90.0,14347.647498
6539154,Triton,Mitsubishi,2013,82500,Manual,31800.0,2477,5,Silver,90.0,196.0,75.0,15118.425
6603718,Viva,Perodua,2013,40000,Manual,11800.0,847,5,Blue,53.0,76.0,36.0,8067.88125
6603722,Almera,Nissan,2015,75000,Manual,35800.0,1498,5,Grey,102.0,139.0,41.0,11250.5625
6603712,Vios,Toyota,2012,160000,Manual,35800.0,1497,5,Silver,109.0,141.0,42.0,10672.6
6603708,Polo,Volkswagen,2012,85000,Automatic,28800.0,1598,5,White,105.0,153.0,55.0,10919.377856
6603739,Myvi,Perodua,2015,85000,Manual,33800.0,1495,5,White,103.0,136.0,40.0,9632.77425
6603710,Sorento,Kia,2011,150000,Automatic,39800.0,2359,7,Silver,177.0,226.0,70.0,15454.64375
6210985,Polo,Volkswagen,2011,102500,Automatic,28827.0,1197,5,Blue,105.0,175.0,45.0,9762.56348
6626733,Grand Starex,Hyundai,2011,162500,Automatic,55827.0,2497,11,White,170.0,392.0,75.0,18942.0
6626731,Exora,Proton,2016,27500,Automatic,41827.0,1597,7,White,126.0,150.0,55.0,14047.015248
6626721,Wish,Toyota,2003,207500,Automatic,28827.0,1794,6,Silver,179.0,170.0,60.0,12262.4775
6210946,Myvi,Perodua,2010,137500,Automatic,17827.0,1298,5,Blue,87.0,116.0,40.0,9677.8125
6626724,Sylphy,Nissan,2014,117500,Automatic,47827.0,1798,5,Silver,131.0,174.0,52.0,12142.988
6626729,S280,Mercedes-Benz,2003,192500,Automatic,23827.0,2799,5,Silver,204.0,270.0,80.0,13494.88756
6648703,HR-V,Honda,2016,37500,Automatic,73800.0,1799,5,Black,143.0,172.0,50.0,12212.39364
6451131,Sportage,Kia,2012,102500,Automatic,40827.0,1998,5,White,166.0,197.0,55.0,13271.85
6597758,Triton,Mitsubishi,2011,157000,Manual,38800.0,2477,5,Silver,136.0,314.0,75.0,16955.649
6659768,Vellfire,Toyota,2008,92500,Automatic,91800.0,2362,7,Black,170.0,224.0,65.0,17008.04
6597740,CX-5,Mazda,2015,85000,Automatic,76800.0,1998,5,Black,155.0,200.0,56.0,13996.604
6597735,C200 CGI,Mercedes-Benz,2012,82500,Automatic,85800.0,1796,5,White,184.0,270.0,66.0,13389.98814
6659769,Civic,Honda,2018,27500,Automatic,105800.0,1498,5,Silver,173.0,220.0,47.0,11794.38792
6451141,Polo,Volkswagen,2011,124000,Automatic,29827.0,1197,5,White,105.0,175.0,45.0,9762.56348
6539314,Vios,Toyota,2009,107500,Automatic,31827.0,1497,5,Black,109.0,141.0,42.0,10672.6
6599194,CX-5,Mazda,2015,67500,Automatic,65999.0,1998,5,Grey,155.0,200.0,56.0,13996.604
6689480,Myvi,Perodua,2014,100000,Automatic,26000.0,1298,5,Silver,91.0,117.0,40.0,9492.24825
6554414,308,Peugeot,2012,62500,Automatic,15999.0,1598,5,Silver,155.0,240.0,60.0,11625.88812
6555659,5008,Peugeot,2014,67500,Automatic,32999.0,1598,7,Silver,155.0,240.0,60.0,15715.85652
6689477,City,Honda,2013,80000,Automatic,37000.0,1497,5,Black,120.0,145.0,42.0,11000.63475
6689475,Almera,Nissan,2013,90000,Automatic,29000.0,1498,5,White,102.0,139.0,41.0,11325.56625
6551080,CR-V,Honda,2015,67500,Automatic,72999.0,2354,5,Brown,190.0,222.0,58.0,14076.153
6555708,X1,BMW,2014,67500,Automatic,77999.0,1997,5,White,184.0,270.0,63.0,12372.81114
6600043,E240,Mercedes-Benz,2004,102500,Automatic,23800.0,2597,5,Black,177.0,240.0,65.0,12746.230992
6556375,Camry,Toyota,2015,72500,Automatic,77999.0,1998,5,Silver,148.0,190.0,70.0,12944.26875
6551221,A200,Mercedes-Benz,2016,82500,Automatic,105999.0,1595,5,White,156.0,250.0,50.0,10947.77608
6555396,3,Mazda,2016,77500,Automatic,70999.0,1998,5,Grey,165.0,210.0,51.0,11920.595
6689468,Myvi,Perodua,2010,95000,Automatic,16000.0,1298,5,Black,87.0,116.0,40.0,9677.8125
4909362,Teana,Nissan,2011,82500,Automatic,43600.0,2496,5,Silver,182.0,228.0,70.0,12884.51
6642201,E280,Mercedes-Benz,2006,67500,Automatic,43600.0,2996,5,Grey,231.0,300.0,73.0,12842.793348
6423516,GLC250,Mercedes-Benz,2017,47500,Automatic,238600.0,1991,5,Blue,211.0,350.0,66.0,14422.93776
6420524,X1,BMW,2017,77500,Automatic,139600.0,1998,5,Grey,192.0,280.0,51.0,13030.471428
6676011,XC40,Volvo,2019,2500,Automatic,235888.0,1969,5,Grey,252.0,350.0,54.0,13618.7163
6543715,Beetle,Volkswagen,2013,52500,Automatic,60800.0,1197,4,White,105.0,175.0,55.0,11493.651264
6639519,Cooper,MINI,2008,127500,Automatic,45800.0,1598,4,Black,175.0,240.0,55.0,8797.537644
6594588,Forester,Subaru,2016,57500,Automatic,72800.0,1995,5,White,150.0,198.0,60.0,14310.323375
6695257,A180,Mercedes-Benz,2013,82500,Automatic,93800.0,1595,5,Black,122.0,200.0,50.0,10947.77608
6646212,Passat,Volkswagen,2016,97500,Automatic,59800.0,1798,5,White,179.0,250.0,66.0,12715.457664
6648885,Camry,Toyota,2016,92500,Automatic,99700.0,1998,5,Black,167.0,199.0,70.0,13011.3375
6605345,X1,BMW,2011,97500,Automatic,54800.0,1995,5,Black,177.0,350.0,61.0,12372.81114
6615946,Wish,Toyota,2013,82500,Automatic,79700.0,1797,7,Grey,143.0,173.0,60.0,12580.08
6605262,City,Honda,2009,97500,Automatic,30800.0,1497,5,Silver,120.0,145.0,42.0,10950.80175
6503891,Civic,Honda,2011,72500,Automatic,49700.0,1799,5,Silver,140.0,174.0,50.0,11433.6495
6435809,Vios,Toyota,2016,72500,Automatic,49700.0,1497,5,Grey,109.0,141.0,42.0,11058.075
6568413,C200,Mercedes-Benz,2015,42500,Automatic,152800.0,1991,5,Grey,184.0,300.0,66.0,12230.55372
6402083,Alza,Perodua,2015,92500,Automatic,38700.0,1495,7,White,103.0,136.0,42.0,11724.993
6661918,CX-5,Mazda,2013,97500,Automatic,66700.0,1998,5,White,155.0,200.0,56.0,13996.604
6646789,Saga,Proton,2014,42500,Automatic,21000.0,1332,5,Silver,95.0,120.0,40.0,10924.3008
6485471,CX-5,Mazda,2017,57500,Automatic,90999.0,1998,5,Grey,155.0,200.0,56.0,13996.604
6461010,528i,BMW,2013,87500,Automatic,109999.0,1997,5,Grey,245.0,350.0,55.0,13340.17296
6113457,Camry,Toyota,2013,82500,Automatic,68888.0,2494,5,Black,181.0,231.0,70.0,12944.26875
6339287,City,Honda,2010,82500,Automatic,25500.0,1497,5,Black,120.0,145.0,42.0,10950.80175
6230849,Suprima S,Proton,2015,67500,Automatic,29500.0,1561,5,Red,140.0,205.0,50.0,12346.375104
6662269,Vios,Toyota,2008,127500,Automatic,27800.0,1497,5,Black,109.0,141.0,42.0,10672.6
6665176,Vios,Toyota,2012,87500,Automatic,37800.0,1497,5,Silver,109.0,141.0,42.0,10672.6
6609142,Civic,Honda,2015,62500,Automatic,60800.0,1798,5,Grey,141.0,174.0,50.0,11395.873125
6534561,Vios,Toyota,2010,122500,Automatic,34800.0,1497,5,Black,109.0,141.0,42.0,10672.6
6577571,City,Honda,2010,107500,Automatic,32800.0,1497,5,Black,120.0,145.0,42.0,10950.80175
6471830,Vios,Toyota,2015,87500,Automatic,54800.0,1497,5,Bronze,109.0,141.0,42.0,11058.075
6534513,City,Honda,2018,62500,Automatic,64800.0,1497,5,Silver,120.0,145.0,40.0,11114.052796
6611262,Alza,Perodua,2012,77500,Automatic,29800.0,1495,7,Silver,103.0,136.0,42.0,11546.5095
6646787,Era Jinbei,Shenyang Brilliance,2012,152500,Manual,26000.0,2237,14,White,103.0,193.0,70.0,20425.5
5569940,Grand Livina,Nissan,2012,127500,Automatic,43000.0,1598,7,Black,105.0,150.0,52.0,11876.982
6342479,Myvi,Perodua,2014,122500,Automatic,33000.0,1298,5,Silver,91.0,117.0,40.0,9492.24825
6554448,Discovery 4,Land Rover,2013,82500,Automatic,137999.0,2993,7,Silver,249.0,600.0,82.0,19333.19124
6641450,Ranger,Ford,2015,62500,Automatic,55500.0,2198,5,Black,150.0,375.0,80.0,17994.18225
6279396,Kuga,Ford,2014,67500,Automatic,39999.0,1596,5,Bronze,179.0,240.0,60.0,14152.320624
6646387,Cooper,MINI,2011,77500,Automatic,75000.0,1598,4,Red,184.0,260.0,50.0,8993.374731
6448695,CX-9,Mazda,2018,37500,Automatic,205000.0,2488,7,Unknown,231.0,420.0,74.0,17457.203225
6615685,A3,Audi,2014,82500,Automatic,77000.0,1395,5,Silver,125.0,200.0,50.0,11332.214016
6603025,320i,BMW,2013,87500,Automatic,83500.0,1997,5,Grey,184.0,270.0,60.0,11966.537456
6500929,Range Rover Evoque,Land Rover,2014,97500,Automatic,135500.0,2179,5,White,189.0,420.0,58.0,14023.762875
6201415,X3,BMW,2018,12500,Automatic,228000.0,1998,5,White,252.0,350.0,65.0,14921.139728
6293895,E350 e,Mercedes-Benz,2017,32500,Automatic,245800.0,1991,5,Blue,211.0,350.0,60.0,7990.365104
6648950,Polo,Volkswagen,2013,110000,Automatic,36800.0,1197,5,Red,105.0,175.0,45.0,9762.56348
6376572,XC60,Volvo,2016,97500,Automatic,124500.0,1969,5,Unknown,310.0,400.0,70.0,15043.230252
6454850,Persona,Proton,2015,67500,Automatic,17400.0,1597,5,Red,111.0,148.0,50.0,11105.42235
6643366,Camry,Toyota,2011,77500,Automatic,48999.0,1998,5,White,147.0,190.0,70.0,12908.805
6034894,Polo,Volkswagen,2012,87500,Automatic,26500.0,1197,5,Red,105.0,175.0,45.0,9762.56348
6450911,Myvi,Perodua,2006,120000,Automatic,15800.0,1298,5,Silver,87.0,116.0,40.0,9600.39
6664852,Elantra,Hyundai,2014,52500,Automatic,41800.0,1591,5,Silver,131.0,157.0,55.0,11618.88375
6600153,Iswara,Proton,1999,130608,Automatic,6800.0,1468,5,Green,91.0,124.0,45.0,9633.424
6034450,Elantra,Hyundai,2013,77500,Automatic,32500.0,1591,5,White,131.0,157.0,55.0,11618.88375
6628072,Saga,Proton,2009,97500,Automatic,10800.0,1332,5,Silver,95.0,120.0,40.0,10741.94352
6684404,Myvi,Perodua,2012,92500,Automatic,23500.0,1298,5,White,91.0,117.0,40.0,9492.24825
6454803,XV,Subaru,2015,72500,Automatic,49999.0,1995,5,Black,150.0,196.0,60.0,12792.415
6548185,Jazz,Honda,2008,97500,Automatic,25999.0,1497,5,White,110.0,143.0,42.0,10967.1705
6609805,Avanza,Toyota,2007,122500,Automatic,22800.0,1495,7,Silver,109.0,141.0,45.0,11417.859
6605874,Vios,Toyota,2018,17500,Automatic,72800.0,1496,5,Grey,107.0,140.0,42.0,11058.075
6549450,CR-V,Honda,2014,82500,Automatic,64500.0,1997,5,White,155.0,190.0,58.0,13938.1515
6548224,CR-V,Honda,2015,67500,Automatic,68500.0,1997,5,Blue,155.0,190.0,58.0,14076.153
6551162,Elantra,Hyundai,2013,87500,Automatic,29999.0,1591,5,Silver,131.0,157.0,55.0,11618.88375
6289658,Innova,Toyota,2012,53800,Automatic,50800.0,1998,8,Silver,136.0,182.0,55.0,14323.54
6184442,Panamera,Porsche,2009,57500,Automatic,198000.0,4806,4,White,500.0,700.0,100.0,13608.64526
6566755,Saga,Proton,2012,87500,Automatic,13800.0,1332,5,Gold,95.0,120.0,40.0,10924.3008
6551165,Persona,Proton,2019,2500,Automatic,44600.0,1597,5,Maroon,109.0,150.0,40.0,11739.559356
6555330,Camry,Toyota,2003,132500,Automatic,14800.0,1998,5,Silver,196.0,190.0,70.0,13012.5425
6551033,Preve,Proton,2016,32500,Automatic,23500.0,1597,5,White,109.0,150.0,50.0,12365.428152
6642472,E250,Mercedes-Benz,2011,97500,Automatic,91800.0,1796,5,Black,204.0,310.0,80.0,14830.074788
6293948,C200,Mercedes-Benz,2015,57500,Automatic,159800.0,1991,5,Blue,184.0,300.0,66.0,12230.55372
6663986,Grand Livina,Nissan,2012,95592,Automatic,38800.0,1798,7,Silver,126.0,174.0,52.0,11876.982
6574213,Civic,Honda,2013,98281,Automatic,51800.0,1798,5,White,141.0,174.0,50.0,11395.873125
6466851,City,Honda,2014,92500,Automatic,47800.0,1497,5,White,120.0,145.0,42.0,11000.63475
6436513,Saga,Proton,2010,117500,Automatic,10500.0,1332,5,Black,95.0,120.0,40.0,10741.94352
6679528,Bezza,Perodua,2016,42500,Automatic,36000.0,1329,5,Unknown,95.0,121.0,36.0,10151.73
6566488,Avanza,Toyota,2006,115255,Automatic,16800.0,1298,7,Gold,88.0,120.0,45.0,11211.629
6631758,Vios,Toyota,2015,67500,Automatic,53800.0,1497,5,Silver,109.0,141.0,42.0,11058.075
6653826,X1,BMW,2016,37500,Automatic,137800.0,1998,5,Silver,192.0,280.0,51.0,13030.471428
6194471,Vios,Toyota,2012,87500,Automatic,31800.0,1497,5,White,109.0,141.0,42.0,10672.6
6469529,Estima,Toyota,2010,102500,Automatic,94800.0,2362,7,Unknown,170.0,223.0,65.0,15061.095
6239759,Camry,Toyota,2014,67500,Automatic,72800.0,1998,5,Black,148.0,190.0,70.0,12944.26875
6656725,X6,BMW,2012,92500,Automatic,116800.0,2979,4,White,306.0,400.0,85.0,16344.14379
6661489,X-Trail,Nissan,2017,52500,Automatic,83800.0,2488,7,Silver,171.0,233.0,60.0,14482.832
6568351,Ranger,Ford,2016,82500,Automatic,82800.0,3198,5,Orange,200.0,470.0,80.0,18101.5758
6655685,316i,BMW,2015,62500,Automatic,89800.0,1598,5,Black,136.0,220.0,60.0,11966.537456
6645506,Civic,Honda,2017,87500,Automatic,103800.0,1498,5,White,173.0,220.0,47.0,11794.38792
6309327,City,Honda,2006,87500,Automatic,15800.0,1497,5,Silver,90.0,131.0,42.0,11017.3635
6595767,318i,BMW,2002,102500,Automatic,17800.0,1995,5,Blue,143.0,200.0,63.0,11001.722635
